"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
5,3,"CDH1","KLRG1",0.00782049165777149,0,"CDH1_KLRG1","CDH1 - KLRG1","CDH1","Cell-Cell Contact","PMID: 19604491"
5,3,"CLDN11","CLDN11",4.32693523229198e-05,0.01,"CLDN11_CLDN11","CLDN11 - CLDN11","CLDN","Cell-Cell Contact","KEGG: hsa04514"
5,3,"CLEC2D","KLRB1",0.00126457179946691,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
5,3,"CLEC2A","KLRB1",0.000222057571272479,0,"CLEC2A_KLRB1","CLEC2A - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
5,3,"CLEC2B","KLRB1",0.00470737288101495,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
5,3,"NFASC","CNTN1_CNTNAP1",0.000349139403560212,0,"NFASC_CNTN1_CNTNAP1","NFASC - (CNTN1+CNTNAP1)","CNTN","Cell-Cell Contact","KEGG: hsa04514"
5,3,"CNTN1","NRCAM",0.000181694261543005,0,"CNTN1_NRCAM","CNTN1 - NRCAM","CNTN","Cell-Cell Contact","KEGG: hsa04514"
5,3,"DSC2","DSG2",0.00177458015020495,0.01,"DSC2_DSG2","DSC2 - DSG2","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
5,3,"DSC3","DSG2",0.00209447367101184,0.01,"DSC3_DSG2","DSC3 - DSG2","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
5,3,"EFNA1","EPHA4",0.00221144876924118,0.02,"EFNA1_EPHA4","EFNA1 - EPHA4","EPHA","Cell-Cell Contact","PMID: 15114347"
5,3,"EFNA5","EPHB2",0.00163420619848054,0,"EFNA5_EPHB2","EFNA5 - EPHB2","EPHA","Cell-Cell Contact","PMID:15107857; PMID: 15114347"
5,3,"EFNB1","EPHA4",0.00335871173289593,0.04,"EFNB1_EPHA4","EFNB1 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
5,3,"EFNB1","EPHB1",0.0018700585735657,0,"EFNB1_EPHB1","EFNB1 - EPHB1","EPHB","Cell-Cell Contact","PMID: 15114347"
5,3,"EFNB1","EPHB2",0.00335871173289593,0,"EFNB1_EPHB2","EFNB1 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
5,3,"EFNB1","EPHB4",0.0174706330822382,0,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
5,3,"EFNB2","EPHB1",0.000504466512035242,0,"EFNB2_EPHB1","EFNB2 - EPHB1","EPHB","Cell-Cell Contact","PMID: 15114347"
5,3,"EFNB2","EPHB2",0.000907500815411784,0.02,"EFNB2_EPHB2","EFNB2 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
5,3,"ESAM","ESAM",0.00100113452205997,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
5,3,"ICAM1","ITGAX_ITGB2",0.0153062163584089,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
5,3,"ICAM1","ITGAL_ITGB2",0.0152008871350497,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
5,3,"ICAM2","ITGAL_ITGB2",0.00123472645574659,0,"ICAM2_ITGAL_ITGB2","ICAM2 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
5,3,"ICAM1","ITGAM_ITGB2",0.00926980989294322,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
5,3,"ICAM2","ITGAM_ITGB2",0.000746835877788613,0.02,"ICAM2_ITGAM_ITGB2","ICAM2 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
5,3,"ICAM1","ITGAL",0.0120267571822784,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
5,3,"ICAM1","SPN",0.00697153178802629,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
5,3,"F11R","ITGAL_ITGB2",0.0360173202367062,0,"JAM1_ITGAL_ITGB2","JAM1 - (ITGAL+ITGB2)","JAM","Cell-Cell Contact","PMID: 11812992"
5,3,"JAM2","JAM3",0.000273946208818752,0,"JAM2_JAM3","JAM2 - JAM3","JAM","Cell-Cell Contact","PMC1237098;  PMID: 11590146"
5,3,"JAM2","JAM2",0.000252326906448174,0.01,"JAM2_JAM2","JAM2 - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514"
5,3,"L1CAM","ITGAV_ITGB3",0.00107758977160082,0,"L1CAM_ITGAV_ITGB3","L1CAM - (ITGAV+ITGB3)","L1CAM","Cell-Cell Contact","PMID: 9396761"
5,3,"L1CAM","ITGA4_ITGB7",0.00127878023145347,0,"L1CAM_ITGA4_ITGB7","L1CAM - (ITGA4+ITGB7)","L1CAM","Cell-Cell Contact","PMID: 8557754"
5,3,"L1CAM","L1CAM",0.000222057571272479,0,"L1CAM_L1CAM","L1CAM - L1CAM","L1CAM","Cell-Cell Contact","PMID: 18701456"
5,3,"RAET1E","KLRK1",0.00132311807040419,0,"RAET1E_KLRK1","RAET1E - KLRK1","MHC-I","Cell-Cell Contact","PMID: 24223577"
5,3,"MPZL1","MPZL1",0.00771504435100304,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514"
5,3,"NECTIN1","CADM3",0.0120750628948777,0,"NECTIN1_CADM3","NECTIN1 - CADM3","NECTIN","Cell-Cell Contact","PMID: 23027581"
5,3,"NECTIN3","PVR",0.000237913273716026,0,"NECTIN3_PVR","NECTIN3 - PVR","NECTIN","Cell-Cell Contact","PMID: 23027581"
5,3,"NECTIN3","TIGIT",0.000776019770083308,0,"NECTIN3_TIGIT","NECTIN3 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514; PMID: 1313846"
5,3,"NECTIN2","CD226",0.00504915409634369,0,"NECTIN2_CD226","NECTIN2 - CD226","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
5,3,"NECTIN2","TIGIT",0.0100573668488958,0,"NECTIN2_TIGIT","NECTIN2 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
5,3,"LRRC4","NTNG2",0.000116814607683766,0,"LRRC4_NTNG2","LRRC4 - NTNG2","NGL","Cell-Cell Contact","KEGG: hsa04514"
5,3,"DLL1","NOTCH1",0.0163952598169036,0,"DLL1_NOTCH1","DLL1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
5,3,"DLL1","NOTCH3",0.0222199436550572,0,"DLL1_NOTCH3","DLL1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
5,3,"DLL4","NOTCH1",0.000887475694608287,0.03,"DLL4_NOTCH1","DLL4 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
5,3,"JAG1","NOTCH1",0.0338185005351474,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
5,3,"JAG1","NOTCH2",0.0207329192393561,0.01,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
5,3,"JAG1","NOTCH3",0.0454092595953444,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
5,3,"JAG2","NOTCH1",0.0188372571627635,0,"JAG2_NOTCH1","JAG2 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
5,3,"JAG2","NOTCH2",0.0114457117382294,0,"JAG2_NOTCH2","JAG2 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
5,3,"JAG2","NOTCH3",0.0254961483297547,0,"JAG2_NOTCH3","JAG2 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
5,3,"DLL1","NOTCH2",0.00994750354362702,0,"DLL1_NOTCH2","DLL1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
5,3,"CD274","PDCD1",0.00195864524273406,0,"CD274_PDCD1","CD274 - PDCD1","PD-L1","Cell-Cell Contact","PMID: 23954143"
5,3,"PDCD1LG2","PDCD1",0.000858298721391403,0,"PDCD1LG2_PDCD1","PDCD1LG2 - PDCD1","PDL2","Cell-Cell Contact","PMID: 23954143"
5,3,"PVR","CD226",0.00185319972277961,0,"PVR_CD226","PVR - CD226","PVR","Cell-Cell Contact","KEGG: hsa04514"
5,3,"PVR","TIGIT",0.00370880201165034,0,"PVR_TIGIT","PVR - TIGIT","PVR","Cell-Cell Contact","KEGG: hsa04514"
5,3,"SELE","GLG1",0.00184027778748521,0.02,"SELE_GLG1","SELE - GLG1","SELE","Cell-Cell Contact","PMID: 11404363"
5,3,"SELL","CD34",0.00271092597136131,0,"SELL_CD34","SELL - CD34","SELL","Cell-Cell Contact","PMID: 7692600; PMID: 8977216"
5,3,"SELL","PODXL",0.00246719034863667,0,"SELL_PODXL","SELL - PODXL","SELL","Cell-Cell Contact","PMID: 22814396"
5,3,"SELL","MADCAM1",3.461592264675e-05,0,"SELL_MADCAM1","SELL - MADCAM1","SELL","Cell-Cell Contact","KEGG: hsa04514"
5,3,"SELPLG","SELE",0.00356772779390328,0,"SELPLG_SELE","SELPLG - SELE","SELPLG","Cell-Cell Contact","PMC4571854"
5,3,"SELPLG","SELL",0.00622780123123336,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
5,3,"SELPLG","SELP",0.00129425131849888,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
5,3,"SEMA4A","NRP1_PLXNA1",0.00652309720245772,0.01,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
5,3,"SEMA4A","NRP1_PLXNA2",0.00450471341851616,0.03,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
5,3,"SEMA4A","NRP1_PLXNA3",0.0051313957325438,0,"SEMA4A_NRP1_PLXNA3","SEMA4A - (NRP1+PLXNA3)","SEMA4","Cell-Cell Contact","PMID: 27533782"
5,3,"SEMA4A","NRP1_PLXNA4",0.00457867485832533,0,"SEMA4A_NRP1_PLXNA4","SEMA4A - (NRP1+PLXNA4)","SEMA4","Cell-Cell Contact","PMID: 27533782"
5,3,"SEMA4C","PLXNB2",0.0172774916216008,0,"SEMA4C_PLXNB2","SEMA4C - PLXNB2","SEMA4","Cell-Cell Contact","PMID: 27533782"
5,3,"SEMA4D","CD72",0.00385504193848385,0,"SEMA4D_CD72","SEMA4D - CD72","SEMA4","Cell-Cell Contact","PMID: 22325954"
5,3,"SEMA6D","PLXNA1_KDR",6.49034814123481e-05,0.01,"SEMA6D_PLXNA1_KDR","SEMA6D - (PLXNA1+KDR)","SEMA6","Cell-Cell Contact","PMID: 22325954"
5,3,"SEMA6D","PLXNA1_TREM2",5.50197795111061e-05,0,"SEMA6D_PLXNA1_TREM2","SEMA6D - (PLXNA1+TREM2)","SEMA6","Cell-Cell Contact","PMID: 22325954"
5,3,"SEMA6D","PLXNA1",9.12691158156805e-05,0.01,"SEMA6D_PLXNA1","SEMA6D - PLXNA1","SEMA6","Cell-Cell Contact","PMID: 27533782"
5,3,"SEMA6A","PLXNA4",0.000134117060248391,0,"SEMA6A_PLXNA4","SEMA6A - PLXNA4","SEMA6","Cell-Cell Contact","PMID: 27533782"
5,3,"SIGLEC1","SPN",0.00178845985773816,0,"SIGLEC1_SPN","SIGLEC1 - SPN","SN","Cell-Cell Contact","KEGG: hsa04514; PMID: 11238599"
5,3,"ITGA4_ITGB1","VCAM1",0.0120196133835354,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
5,3,"ITGA9_ITGB1","VCAM1",0.00641359100592998,0,"ITGA9_ITGB1_VCAM1","VCAM1 - (ITGA9+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
5,3,"ITGA4_ITGB7","VCAM1",0.00505351696684713,0,"ITGA4_ITGB7_VCAM1","VCAM1 - (ITGA4+ITGB7)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
5,3,"GJA1","GJA5",0.00790401670030143,0,"GJA1_GJA5","GJA1 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
5,3,"GJC1","GJA5",0.000324385896968912,0,"GJC1_GJA5","GJC1 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
5,3,"GJC1","GJC1",0.000259533493463853,0,"GJC1_GJC1","GJC1 - GJC1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
5,3,"PCDHGA10","PCDHGA10",0.000441089025919646,0,"PCDHGA10_PCDHGA10","PCDHGA10 - PCDHGA10","PCDH","Cell-Cell Contact","PMID: 35253643; PMID: 32694982"
5,3,"PCDHGA12","PCDHGA12",0.000665737660408926,0,"PCDHGA12_PCDHGA12","PCDHGA12 - PCDHGA12","PCDH","Cell-Cell Contact","PMID: 35253643; PMID: 32694982"
5,3,"PCDHGB7","PCDHGB7",0.000191785538604212,0,"PCDHGB7_PCDHGB7","PCDHGB7 - PCDHGB7","PCDH","Cell-Cell Contact","PMID: 35253643; PMID: 32694982"
5,3,"PCDHGC3","PCDHGC3",0.00249283523962131,0.03,"PCDHGC3_PCDHGC3","PCDHGC3 - PCDHGC3","PCDH","Cell-Cell Contact","PMID: 35253643; PMID: 32694982"
5,3,"SDC1","ADGRA2",0.0552398717735765,0,"SDC1_ADGRA2","SDC1 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748"
5,3,"ITGAV_ITGB3","ADGRA2",0.00444379910826239,0,"ITGAV_ITGB3_ADGRA2","(ITGAV+ITGB3) - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748"
5,3,"RTN4R","ADGRB1",7.21125263431105e-05,0,"RTN4R_ADGRB1","RTN4R - ADGRB1","ADGRB","Cell-Cell Contact","PMID: 31462748"
5,3,"TAX1BP3","ADGRB2",0.000922444731924023,0,"TAX1BP3_ADGRB2","TAX1BP3 - ADGRB2","ADGRB","Cell-Cell Contact","PMID: 31462748"
5,3,"THY1","ADGRE2",0.00224617944791148,0.04,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
5,3,"ITGAV_ITGB1","ADGRE2",0.00489213914342082,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
5,3,"ITGAV_ITGB3","ADGRE2",0.00107892201093918,0,"ITGAV_ITGB3_ADGRE2","(ITGAV+ITGB3) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
5,3,"CD55","ADGRE5",0.00627702088297689,0.01,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
5,3,"LPAR2","ADGRE5",0.00428102725594457,0,"LPAR2_ADGRE5","LPAR2 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
5,3,"LPAR3","ADGRE5",0.01236091434991,0,"LPAR3_ADGRE5","LPAR3 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
5,3,"ITGAV_ITGB1","ADGRE5",0.0268251124092695,0,"ITGAV_ITGB1_ADGRE5","(ITGAV+ITGB1) - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
5,3,"ITGAV_ITGB3","ADGRE5",0.0060698610872002,0,"ITGAV_ITGB3_ADGRE5","(ITGAV+ITGB3) - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
5,3,"COL4A5","ADGRG6",0.00108212662399028,0,"COL4A5_ADGRG6","COL4A5 - ADGRG6","ADGRG","Cell-Cell Contact","PMID: 31462748"
5,3,"COL4A6","ADGRG6",0.000518868836566097,0,"COL4A6_ADGRG6","COL4A6 - ADGRG6","ADGRG","Cell-Cell Contact","PMID: 31462748"
5,3,"PRNP","ADGRG6",0.00359247986045776,0.03,"PRNP_ADGRG6","PRNP - ADGRG6","ADGRG","Cell-Cell Contact","PMID: 31462748"
5,3,"FLRT3","ADGRL1",0.000112488856854098,0,"FLRT3_ADGRL1","FLRT3 - ADGRL1","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
5,3,"TENM2","ADGRL1",0.000674375024634191,0,"TENM2_ADGRL1","TENM2 - ADGRL1","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
5,3,"TENM4","ADGRL1",0.00037481809546941,0,"TENM4_ADGRL1","TENM4 - ADGRL1","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
5,3,"TENM2_FLRT3","ADGRL1",0.000275474208954888,0,"TENM2_FLRT3_ADGRL1","(TENM2+FLRT3) - ADGRL1","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
5,3,"TENM4_FLRT3","ADGRL1",0.000205347548125256,0,"TENM4_FLRT3_ADGRL1","(TENM4+FLRT3) - ADGRL1","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
5,3,"FLRT3","ADGRL2",0.000276828678504145,0.02,"FLRT3_ADGRL2","FLRT3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
5,3,"TENM2","ADGRL2",0.00165759606153262,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
5,3,"TENM4","ADGRL2",0.000921886050123378,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
5,3,"TENM2_FLRT3","ADGRL2",0.000677688879112392,0,"TENM2_FLRT3_ADGRL2","(TENM2+FLRT3) - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
5,3,"FLRT2","UNC5A",2.88468470932746e-05,0,"FLRT2_UNC5A","FLRT2 - UNC5A","UNC5","Cell-Cell Contact","PMID: 27091502"
5,3,"FLRT3","UNC5A",4.32693523229198e-05,0,"FLRT3_UNC5A","FLRT3 - UNC5A","UNC5","Cell-Cell Contact","PMID: 27091502"
5,3,"LRFN4","PTPRS",0.0132214613278809,0,"LRFN4_PTPRS","LRFN4 - PTPRS","PTPR","Cell-Cell Contact","PMID: 29674953;PMID: 23916315"
5,3,"APP","SORL1",0.0148067979358772,0,"APP_SORL1","APP - SORL1","APP","Cell-Cell Contact","PMID: 24523320"
5,3,"APP","TNFRSF21",0.0254551667631508,0,"APP_TNFRSF21","APP - TNFRSF21","APP","Cell-Cell Contact","PMID: 33075465"
5,3,"APP","TREM2_TYROBP",0.00874848118844593,0,"APP_TREM2_TYROBP","APP - (TREM2+TYROBP)","APP","Cell-Cell Contact","PMID:27477013"
5,3,"APOE","TREM2_TYROBP",0.00707812154525201,0,"APOE_TREM2_TYROBP","APOE - TREM2","ApoE","Cell-Cell Contact","uniprot;PMID:27477015"
5,3,"CADM1","NECTIN3",0.000393548147680382,0,"CADM1_NECTIN3","CADM1 - NECTIN3","CADM","Cell-Cell Contact","uniprot"
5,3,"CD99","PILRB",0.042662088045973,0.03,"CD99_PILRB","Cd99 - Pilrb","CD99","Cell-Cell Contact","uniprot;PMID:18234675"
5,3,"CNTN1","NOTCH1",0.00397547054232858,0.01,"CNTN1_NOTCH1","CNTN1 - NOTCH1","CNTN","Cell-Cell Contact","uniprot;PMID:14567914"
5,3,"LAIR1","LILRB4",0.000682146305315894,0,"LAIR1_LILRB4","LAIR1 - LILRB4","LAIR1","Cell-Cell Contact","PMID:19283782"
5,3,"MICA","NKG2D_HCST",0.003250022682786,0,"MICA_NKG2D_HCST","MICA - (KLRK1+HCST)","MHC-I","Cell-Cell Contact","PMID: 10894171"
5,3,"NTN1","UNC5A",2.88468470932746e-05,0,"NTN1_UNC5A","NTN1 - UNC5A","Netrin","Cell-Cell Contact","PMID: 22685302"
5,3,"NTN4","NTRK2",0.000879009777622691,0,"NTN4_NTRK2","NTN4 - NTRK2","Netrin","Cell-Cell Contact","PMID: 34531526"
5,3,"CD200","CD200R1",3.75004236923672e-05,0,"CD200_CD200R1L","CD200 - CD200R1","CD200","Cell-Cell Contact","PMID:22020332;also_called_CD200_CD200R"
5,3,"PECAM1","CD38",0.00328095178820455,0,"PECAM1_CD38","PECAM1 - CD38","PECAM2","Cell-Cell Contact","PMID:26407101"
